"Restaurant Name","Address","City","State","Zipcode","Doordash ID","Contains images on Doordash","Reviews","Is it in the Woflow table","Is it in our database(DB)?","If in our DB, is it flagged?","If in our DB, does it have 3+ images?","If in our DB, how many ratings?"
"Brazilian Bowl","3204 North Broadway Street","Chicago","IL","60657","brazilian-bowl-chicago-13334","Yes","1531","No",""
"Mango Pickle","5842 North Broadway","Chicago","IL","60660","mango-pickle-chicago-619353","No","0","No",""
"Chez Joel Bistro","1119 West Taylor Street","Chicago","IL","60607","chez-joel-bistro-chicago-521240","No","0","No",""
"FARE","205 West Wacker Drive","Chicago","IL","60606","fare-chicago-521245","No","0","No",""
"Uncle Bub's BBQ","132 South Cass Ave","Chicago","IL","60559","uncle-bub-s-bbq-chicago-70689","Yes","1011","No",""
"Taqueria Los Flacos","3818 West Lawrence Avenue","Chicago","IL","60625","taqueria-los-flacos-chicago-537634","No","0","No",""
"Lao Sze Chuan","4832 North Broadway Street","Chicago","IL","60640","lao-sze-chuan-chicago-13348","No","1003","No",""
"Chicago's Dog House","816 West Fullerton Avenue","Chicago","IL","60614","chicago-s-dog-house-chicago-13353","Yes","325","No",""
"Lao Yunnan","2109 South China Place","Chicago","IL","60616","lao-yunnan-chicago-14514","No","40","No",""
"Earls Kitchen + Bar","1538 North Clybourn Avenue","Chicago","IL","60610","earls-kitchen-bar-chicago-54319","Yes","306","No",""
"Mike's Deli","2421 West Madison Street","Chicago","IL","60612","mike-s-deli-chicago-521266","No","0","No",""
"Harry's Sandwich Shop","336 South Dearborn Street","Chicago","IL","60604","harry-s-sandwich-shop-chicago-521973","No","0","No",""
"Taco Lulu","601 West Adams Street","Chicago","IL","60661","taco-lulu-chicago-5183","No","704","No",""
"1959 Kitchen & Bar","230 West North Avenue","Chicago","IL","60610","1959-kitchen-bar-chicago-521280","No","0","No",""
"Taqueria Anaisa's","2949 West Belmont Avenue","Chicago","IL","60618","taqueria-anaisa-s-chicago-521057","No","0","No",""
"Tiba Restaurant","2721 West Lawrence Avenue","Chicago","IL","60625","tiba-restaurant-chicago-78925","Yes","124","No",""
"Shaw's Crab House","21 East Hubbard Street","Chicago","IL","60611","shaw-s-crab-house-chicago-70739","Yes","412","No",""
"Buddy Guy's Legends","700 South Wabash Avenue","Chicago","IL","60605","buddy-guy-s-legends-chicago-21590","No","4","No",""
"Olive Mediterranean Grill","1001 West North Avenue","Chicago","IL","60642","olive-mediterranean-grill-chicago-95320","Yes","408","No",""
"Shokolad","2524 West Chicago Avenue","Chicago","IL","60622","shokolad-chicago-21593","No","4","No",""
"Tierra Caliente","3312 West North Avenue","Chicago","IL","60647","tierra-caliente-chicago-21596","No","0","No",""
"Troha's Chicken & Shrimp House","4151 West 26th Street","Chicago","IL","60623","troha-s-chicken-shrimp-house-chicago-21599","Yes","109","No",""
"El Hefe","15 West Hubbard Street","Chicago","IL","60654","el-hefe-chicago-70753","Yes","110","No",""
"Dona Torta","3331 West 26th Street","Chicago","IL","60623","dona-torta-chicago-21604","No","1","No",""
"Joe's Seafood, Prime Steak & Stone Crab","60 East Grand Avenue","Chicago","IL","60611","joe-s-seafood-prime-steak-stone-crab-chicago-21605","Yes","1539","No",""
"Urban Counter","1221 South Wabash Avenue","Chicago","IL","60605","urban-counter-chicago-21609","No","11","No",""
"Twisted Spoke","501 North Ogden Avenue","Chicago","IL","60642","twisted-spoke-chicago-21612","No","38","No",""
"La Casa Del Pueblo","1810 South Blue Island Avenue","Chicago","IL","60608","la-casa-del-pueblo-chicago-21613","No","3","No",""
"Miller's Pub","134 South Wabash Avenue","Chicago","IL","60603","miller-s-pub-chicago-21616","No","11","No",""
"La Strada Cafe Bar","2023 North California Avenue","Chicago","IL","60647","la-strada-cafe-bar-chicago-21617","No","4","No",""
"Red June","2020 North Leavitt Street","Chicago","IL","60647","red-june-chicago-21618","No","19","No",""
"Little Bucharest Bistro","3661 North Elston Avenue","Chicago","IL","60618","little-bucharest-bistro-chicago-29813","No","19","No",""
"Oggi Trattoria","1118 West Grand Avenue","Chicago","IL","60642","oggi-trattoria-chicago-29817","Yes","2220","No",""
"El Rinconcito De Morelos","3910 West North Avenue","Chicago","IL","60647","el-rinconcito-de-morelos-chicago-521346","No","0","No",""
"SP Kebab","6808 North Sheridan Road","Chicago","IL","60626","sp-kebab-chicago-13454","No","10","No",""
"TeaGschwendner","557 West Diversey Parkway","Chicago","IL","60614","teagschwendner-chicago-521372","No","0","No",""
"Délice Bakery & Cafe","2747 South State Street","Chicago","IL","60616","d-lice-bakery-cafe-chicago-521383","No","0","No",""
"Oriental Palace","216 West Cermak Road","Chicago","IL","60616","oriental-palace-chicago-521385","No","0","No",""
"Rosatis Pizza","4863 North Broadway Street","Chicago","IL","60640","rosati-s-pizza-chicago-62638","Yes","477","No",""
"Figo Wine Bar","3207 North Sheffield Avenue","Chicago","IL","60657","figo-wine-bar-chicago-521399","No","0","No",""
"Erick's Tacos","1967 West Lawrence Avenue","Chicago","IL","60640","erick-s-tacos-chicago-179745","No","0","No",""
"Rosded Restaurant","2308 West Leland Avenue","Chicago","IL","60625","rosded-restaurant-chicago-79053","Yes","105","No",""
"Chai's Asian Bistro","4748 West Peterson Avenue","Chicago","IL","60646","chai-s-asian-bistro-chicago-13518","No","22","No",""
"Hema's Kitchen","2439 West Devon Avenue","Chicago","IL","60659","hema-s-kitchen-chicago-13523","No","84","No",""
"Himshikar Restaurant","6031 North Cicero Avenue","Chicago","IL","60646","himshikar-restaurant-chicago-13526","Yes","65","No",""
"Midori Japanese Restaurant","3310 West Bryn Mawr Avenue","Chicago","IL","60659","midori-japanese-chicago-13528","No","12","No",""
"E&C","111 West Adams Street","Chicago","IL","60603","elephant-castle-chicago-652507","No","0","No",""
"Nuestro Mexico Lindo","4224 West 31st Street","Chicago","IL","60623","nuestro-mexico-lindo-chicago-521441","No","0","No",""
"RJ Grunts","2056 North Lincoln Park West","Chicago","IL","60614","rj-grunts-chicago-87267","Yes","1824","No",""
"Little Olive Lounge","1540 North Milwaukee Avenue","Chicago","IL","60622","little-olive-lounge-chicago-521448","No","0","No",""
"Le Cafe du Marche","131 North Clinton Street","Chicago","IL","60661","le-cafe-du-marche-chicago-521460","No","0","Yes","polpetti-chicago-131","No","No","0"
"Whispers Cafe","1031 North State Street","Chicago","IL","60610","whispers-cafe-chicago-521468","No","1","No",""
"Ruth and Phils Gourmet Ice Cream","2636 West Chicago Avenue","Chicago","IL","60622","ruth-and-phils-gourmet-ice-cream-chicago-521469","No","0","No",""
"Bistec Bar and Grill","1523 North Kingsbury Street","Chicago","IL","60642","bistec-bar-and-grill-chicago-521474","No","0","No",""
"The Rabbit Hole","1208 North Wells Street","Chicago","IL","60610","the-rabbit-hole-chicago-521505","No","0","No",""
"The Hampton Social","353 West Hubbard Street","Chicago","IL","60654","the-hampton-social-chicago-79139","Yes","205","No",""
"House of Hunan","444 West Fullerton Avenue","Chicago","IL","60614","house-of-hunan-chicago-79145","Yes","1472","No",""
"Rosebud on Rush","720 North Rush Street","Chicago","IL","60611","rosebud-on-rush-chicago-13612","No","34","No",""
"Taqueria El Ranchito","2829 North Milwaukee Avenue","Chicago","IL","60618","taqueria-el-ranchito-chicago-21805","Yes","462","No",""
"Carmine's","1043 North Rush Street","Chicago","IL","60611","carmine-s-chicago-13614","No","538","No",""
"Rosebud Prime","1 South Dearborn Street","Chicago","IL","60603","rosebud-prime-chicago-13616","No","3","No",""
"Poke Cafe","2203 North Clybourn Avenue","Chicago","IL","60614","poke-cafe-chicago-79167","Yes","2175","No",""
"TGI Fridays","153 East Erie Street","Chicago","IL","60611","tgi-friday-s-chicago-5443","No","344","No",""
"Marcello's Market & Deli","100 West Randolph Street","Chicago","IL","60601","marcello-s-market-deli-chicago-521541","No","0","No",""
"Wonderoll Rolled Ice Cream","520 North Michigan Avenue","Chicago","IL","60611","wonderoll-rolled-ice-cream-chicago-521552","No","0","No",""
"Cardozo's Pub","170 West Washington Street","Chicago","IL","60602","cardozo-s-pub-chicago-521555","No","0","No",""
"Mediterranean Express","150 South Wacker Drive","Chicago","IL","60606","mediterranean-express-chicago-521578","No","0","No",""
"Vince's Taqueria","1527 West Devon Avenue","Chicago","IL","60660","vince-s-taqueria-chicago-619126","No","0","No",""
"The Grillroom Chophouse & Wine Bar","33 West Monroe Street","Chicago","IL","60603","the-grillroom-chophouse-wine-bar-chicago-521594","No","0","No",""
"Cup & Spoon","2415 West North Avenue","Chicago","IL","60647","cup-spoon-chicago-521596","No","0","No",""
"Kilbourn Park Cafe","3501 North Kilbourn Avenue","Chicago","IL","60641","kilbourn-park-cafe-chicago-598668","No","0","No",""
"Standing Passengers","1458 West Chicago Avenue","Chicago","IL","60642","standing-passengers-chicago-521606","No","0","No",""
"Tallboy Taco","325 West Huron Street","Chicago","IL","60654","tallboy-taco-chicago-13728","Yes","778","No",""
"Rickshaw Republic","2312 North Lincoln Avenue","Chicago","IL","60614","rickshaw-republic-chicago-13734","No","30","No",""
"Taquizas y Banquetes El Siete","3817 South Kedzie Avenue","Chicago","IL","60632","taquizas-y-banquetes-el-siete-chicago-521645","No","0","No",""
"Hub 51","51 West Hubbard Street","Chicago","IL","60654","hub-51-chicago-13755","Yes","743","No",""
"I Love Sushi","233 North Michigan Avenue","Chicago","IL","60601","i-love-sushi-chicago-521660","No","0","No",""
"The Purple Pig","500 North Michigan Avenue","Chicago","IL","60611","the-purple-pig-chicago-5567","No","0","No",""
"Le Colonial","937 North Rush Street","Chicago","IL","60611","le-colonial-chicago-5570","Yes","1313","No",""
"Osteria La Madia","59 West Grand Avenue","Chicago","IL","60654","osteria-la-madia-chicago-5571","No","17","No",""
"The Franklin Room","675 North Franklin Street","Chicago","IL","60654","the-franklin-room-chicago-5575","Yes","232","No",""
"Blanco Y Negro","4043 West 26th Street","Chicago","IL","60623","blanco-y-negro-chicago-521694","No","0","No",""
"Buen Apetito","131 North Clinton Street","Chicago","IL","60661","buen-apetito-chicago-521699","No","0","Yes","polpetti-chicago-131","No","No","0"
"Fish Bar","2956 North Sheffield Avenue","Chicago","IL","60657","fish-bar-chicago-13799","Yes","755","No",""
"Grand Central Bar","205 West Wacker Drive","Chicago","IL","60606","grand-central-bar-chicago-521726","No","0","No",""
"Delmonico","111 West Washington Street","Chicago","IL","60602","delmonico-chicago-521729","No","0","No",""
"TriBecca Cubano","125 South Clark Street","Chicago","IL","60603","tribecca-cubano-chicago-521752","No","0","Yes","brown-bag-seafood-chicago-123","No","No","0"
"Troy Mediterranean Grill","2908 North Broadway Street","Chicago","IL","60657","troy-mediterranean-grill-chicago-3189","No","3","No",""
"Garifuna Flava: A Taste of Belize","131 North Clinton Street","Chicago","IL","60661","garifuna-flava-chicago-636449","No","0","Yes","polpetti-chicago-131","No","No","0"
"Pueblo Chicago","108 North State Street","Chicago","IL","60602","pueblo-chicago-chicago-521785","No","0","No",""
"Taste Sabores de America","3809 North Harlem Avenue","Chicago","IL","60634","taste-sabores-de-america-chicago-445325","No","0","No",""
"Taquizas Don Rafa","2023 South Western Avenue","Chicago","IL","60608","taquizas-don-rafa-chicago-183905","No","1","No",""
"Yefseis Cafe","3344 North Halsted Street","Chicago","IL","60657","yefseis-cafe-chicago-521801","No","0","No",""
"La Baguette","3117 West 26th Street","Chicago","IL","60623","la-baguette-chicago-521814","No","0","No",""
"City Social","120 South LaSalle Street","Chicago","IL","60602","city-social-chicago-521822","No","0","No",""
"Thee Asian Restaurant","1811 West North Avenue","Chicago","IL","60622","thee-asian-restaurant-chicago-5727","Yes","1113","No",""
"Tortas USA","3117 West 26th Street","Chicago","IL","60623","tortas-usa-chicago-521843","No","0","No",""
"Cafe Emmanuel","1915 West 19th Street","Chicago","IL","60608","cafe-emmanuel-chicago-521847","No","0","No",""
"Fado Irish Pub","100 West Grand Avenue","Chicago","IL","60654","fado-irish-pub-chicago-521852","No","0","No",""
"LOKaL","1904 West North Avenue","Chicago","IL","60622","lokal-chicago-5761","No","4","No",""
"Vinny's Pizza Bar","130 North Canal Street","Chicago","IL","60661","vinny-s-pizza-bar-chicago-521866","No","0","No",""
"La Roqueta","4023 West 31st Street","Chicago","IL","60623","la-roqueta-chicago-521880","No","0","No",""
"Step Down Cafe","2023 South Racine Avenue","Chicago","IL","60608","step-down-cafe-chicago-521881","No","0","No",""
"Western Soul Kitchen","11625 South Michigan Avenue","Chicago","IL","60628","western-soul-kitchen-chicago-390823","No","0","No",""
"Furama","4936 North Broadway","Chicago","IL","60640","furama-chicago-5809","Yes","635","No",""
"Bar Sv=tano","443 North Clark Street","Chicago","IL","60654","bar-sotano-chicago-521912","No","0","No",""
"Eight Bar and Patio","8 West Maple Street","Chicago","IL","60610","eight-bar-and-patio-chicago-521922","No","0","No",""
"Tiny Tapp & Cafe","55 W. Riverwalk South","Chicago","IL","60601","tiny-tapp-cafe-chicago-521928","No","0","No",""
"Coffee Lab & Roasters","2823 North Lincoln Avenue","Chicago","IL","60657","coffee-lab-roasters-chicago-598988","No","0","No",""
"Bella Bacino's","66 East Wacker Place","Chicago","IL","60601","bella-bacinos-chicago-653007","No","0","No",""
"Gold Coast Dogs","159 North Wabash Avenue","Chicago","IL","60601","gold-coast-dogs-chicago-521936","No","0","No",""
"Francesca's Cafe","852 North Damen Avenue","Chicago","IL","60622","francesca-s-cafe-chicago-521945","No","0","No",""
"Seven Bar & Restaurant","400 East Randolph Street","Chicago","IL","60601","seven-bar-restaurant-chicago-22239","Yes","153","No",""
"Jupiter Outpost Cafe","1139 West Fulton Market","Chicago","IL","60607","jupiter-outpost-cafe-chicago-22241","No","0","No",""
"Birria Huenitian Restaurant","4019 West North Avenue","Chicago","IL","60639","birria-huenitian-restaurant-chicago-22243","No","0","No",""
"De'Michaels Market","42 East 26th Street","Chicago","IL","60616","de-michaels-market-chicago-521957","No","0","No",""
"Infield's","111 North State Street","Chicago","IL","60602","infield-s-chicago-521966","No","0","No",""
"Pho 888","1137 West Argyle Street","Chicago","IL","60640","pho-888-chicago-22259","Yes","296","No",""
"Al's Beef","234 South Wabash Avenue","Chicago","IL","60604","al-s-beef-chicago-14072","Yes","18","No",""
"Brazilian Bowl","942 West Superior Street","Chicago","IL","60642","brazilian-bowl-chicago-623231","No","0","No",""
"Zaatar Mediterranean Grill","2459 West Armitage Avenue","Chicago","IL","60647","zaatar-mediterranean-grill-chicago-63228","Yes","402","No",""
"Red Rover Cafe","1535 West Devon Avenue","Chicago","IL","60660","red-rover-cafe-chicago-79615","Yes","65","No",""
"Pizz A Cake","3652 West Chicago Avenue","Chicago","IL","60651","pizz-a-cake-chicago-521998","No","0","No",""
"Boom Fried Rice","356 South Pulaski Road","Chicago","IL","60624","boom-fried-rice-chicago-522007","No","0","No",""
"China Kitchen","754 West 35th Street","Chicago","IL","60608","china-kitchen-chicago-522010","No","0","No",""
"Community Food Mart and Restaurant","600 East 103rd Street","Chicago","IL","60628","community-food-mart-and-restaurant-chicago-636703","No","0","No",""
"Law Dawgs","2607 South Kostner Avenue","Chicago","IL","60623","law-dawgs-chicago-522020","No","0","No",""
"Agami","4712 North Broadway Street","Chicago","IL","60640","agami-chicago-7815","No","18","No",""
"Flash Taco","1570 North Damen Avenue","Chicago","IL","60622","flash-taco-chicago-79668","Yes","183","No",""
"Schweet","5051 West Chicago Avenue","Chicago","IL","60651","schweet-chicago-423755","No","2","No",""
"The Portage","3938 North Central Avenue","Chicago","IL","60634","the-portage-chicago-22352","No","0","No",""
"Deli & More","330 West Diversey Parkway","Chicago","IL","60657","deli-more-chicago-79699","Yes","106","No",""
"Il Vicinato Ristorante","2435 South Western Avenue","Chicago","IL","60608","il-vicinato-ristorante-chicago-22357","No","0","No",""
"La Palapa","2000 West 34th Street","Chicago","IL","60608","la-palapa-chicago-22363","No","5","No",""
"Cipriani's Pizza","5840 West 63rd Street","Chicago","IL","60638","cipriani-s-pizza-chicago-22364","No","5","No",""
"Avanti Caffe","200 West Jackson Boulevard","Chicago","IL","60606","avanti-caffe-chicago-22367","No","16","No",""
"Carnitas Don Rafa","4619 South Kedzie Avenue","Chicago","IL","60632","carnitas-don-rafa-chicago-22370","No","2","No",""
"Macello","1235 West Lake Street","Chicago","IL","60607","macello-chicago-22373","No","17","No",""
"Aje Cafe","2942 North Clark Street","Chicago","IL","60657","aje-cafe-chicago-22380","Yes","143","No",""
"El Rancheno","5421 North Lincoln Avenue","Chicago","IL","60625","el-rancheno-chicago-522095","No","0","No",""
"Coronas Coffee Shop","909 West Irving Park Road","Chicago","IL","60613","coronas-coffee-shop-chicago-79731","Yes","237","No",""
"Potsticker House","3139 South Halsted Street","Chicago","IL","60608","potsticker-house-chicago-22389","No","3","No",""
"Turquoise Restaurant","2147 West Roscoe Street","Chicago","IL","60618","turquoise-restaurant-chicago-22394","Yes","125","No",""
"Quesadilla La Reyna del Sur","2235 North Western Avenue","Chicago","IL","60647","quesadilla-la-reyna-del-sur-chicago-22400","No","81","No",""
"Vinnie's Sub Shop","1204 West Grand Avenue","Chicago","IL","60642","vinnie-s-sub-shop-chicago-22403","No","15","No",""
"Flavors Southern Cooking","5721 West Division Street","Chicago","IL","60651","flavors-southern-cooking-chicago-522121","No","0","No",""
"Gaslight Coffee Roasters","2385 North Milwaukee Avenue","Chicago","IL","60647","gaslight-coffee-roasters-chicago-522126","No","0","No",""
"El Tacontento Taqueria Y Neveria","3500 West Montrose Avenue","Chicago","IL","60618","el-tacontento-taqueria-y-neveria-chicago-522128","No","0","No",""
"Lucky Charm Cafe","3600 West Irving Park Road","Chicago","IL","60618","lucky-charm-cafe-chicago-522129","No","0","No",""
"Jorges Burritos","1215 West Devon Avenue","Chicago","IL","60660","jorges-burritos-chicago-460113","No","0","No",""
"O'Cha Thai Cuisine","2062 North Damen Avenue","Chicago","IL","60647","o-cha-thai-cuisine-chicago-22453","No","18","No",""
"A Baker's Tale","2127 West Division Street","Chicago","IL","60622","a-baker-s-tale-chicago-22457","No","2","No",""
"Perkolator","6032 West Irving Park Road","Chicago","IL","60634","perkolator-chicago-22464","No","0","No",""
"Xocoatl","3755 West Armitage Avenue","Chicago","IL","60647","xocoatl-chicago-22465","No","12","No",""
"Tarantino's","1112 West Armitage Avenue","Chicago","IL","60614","tarantino-s-chicago-22469","No","13","No",""
"Jacky's Hot Dogs","5415 South Pulaski Road","Chicago","IL","60632","jacky-s-hot-dogs-chicago-22470","No","11","No",""
"Rocky's","234 West 31st Street","Chicago","IL","60616","rocky-s-chicago-22476","No","0","No",""
"South Kawa","3417 South Halsted Street","Chicago","IL","60608","south-kawa-chicago-22481","No","3","No",""
"The Perfect Cup","4700 North Damen Avenue","Chicago","IL","60625","the-perfect-cup-chicago-522195","No","0","No",""
"Joy Yee","1335 South Halsted Street","Chicago","IL","60607","joy-yee-s-noodle-kitchen-chicago-14295","No","283","No",""
"El Sazon Restaurant","2128 West Cermak Road","Chicago","IL","60608","el-sazon-restaurant-chicago-235485","No","0","No",""
"Nelly's Saloon","3256 North Elston Avenue","Chicago","IL","60618","nelly-s-saloon-chicago-522212","No","0","No",""
"Sweet N' Healthy Nutrition","3950 West Lawrence Avenue","Chicago","IL","60625","sweet-n-healthy-nutrition-chicago-522252","No","0","No",""
"McCormick Market","80 East Cermak Road","Chicago","IL","60616","mccormick-market-chicago-521491","No","0","No",""
"Surge Coffee Bar & Billiards","3241 West Montrose Avenue","Chicago","IL","60618","surge-coffee-bar-billiards-chicago-522222","No","1","No",""
"Rios De Sudamerica","2010 West Armitage Avenue","Chicago","IL","60647","rios-de-sudamerica-chicago-650921","No","0","No",""
"Josi's Frozen Yogurt","4032 North Milwaukee Avenue","Chicago","IL","60641","josi-s-frozen-yogurt-chicago-522232","No","0","No",""
"Forty Carrots","900 North Michigan Avenue","Chicago","IL","60611","forty-carrots-chicago-11947","No","4","No",""
"Pinkberry","635 North State Street","Chicago","IL","60654","pinkberry-chicago-6149","No","65","No",""
"Paleteria Y Neveria La Ideal","4223 West 59th Street","Chicago","IL","60629","paleteria-y-neveria-la-ideal-chicago-335535","No","0","No",""
"Greek Kitchen","111 West Monroe Street","Chicago","IL","60603","greek-kitchen-chicago-22564","Yes","299","No",""
"Pollos Asados Ocotlan","3724 West Montrose Avenue","Chicago","IL","60618","pollos-asados-ocotlan-chicago-522298","No","0","No",""
"Soul Vegetarian East","205 East 75th Street","Chicago","IL","60619","soul-vegetarian-east-chicago-13327","No","22","No",""
"Mother Cluckers Kitchen","5200 North Elston Avenue","Chicago","IL","60630","mother-cluckers-kitchen-chicago-71793","Yes","266","No",""
"Tempo Cafe","6 East Chestnut Street","Chicago","IL","60611","tempo-cafe-chicago-22653","Yes","3814","No",""
"Santorini","800 West Adams Street","Chicago","IL","60607","santorini-chicago-14478","Yes","872","No",""
"Will's Northwoods Inn","3030 North Racine Avenue","Chicago","IL","60657","will-s-northwoods-inn-chicago-28355","No","12","No",""
"Alo's Taco Truck","1905 South Ashland Avenue","Chicago","IL","60608","alo-s-taco-truck-chicago-599066","No","0","No",""
"Lincoln Avenue Social","2263 North Lincoln Avenue","Chicago","IL","60614","lincoln-avenue-social-chicago-522404","No","0","No",""
"BITES asian kitchen + bar","3313 North Clark Street","Chicago","IL","60657","bites-asian-kitchen-bar-chicago-14504","Yes","455","No",""
"KO Sushi","935 North Damen Avenue","Chicago","IL","60622","ko-sushi-chicago-440509","No","1","No",""
"Golden Grain Bakery","3342 West Lawrence Avenue","Chicago","IL","60625","golden-grain-bakery-chicago-354010","No","0","No",""
"The Ice Cream Shop","1720 South Michigan Avenue","Chicago","IL","60616","the-ice-cream-shop-chicago-563405","Yes","0","No",""
"Gino's East - River North","500 North LaSalle Street","Chicago","IL","60654","gino-s-east-chicago-55507","No","1157","No",""
"China Doll","1246 North Wells Street","Chicago","IL","60610","china-doll-chicago-80090","Yes","425","No",""
"Love Taco","109 East 51st Street","Chicago","IL","60615","love-taco-chicago-96475","Yes","459","No",""
"New York Halal Pizza","2262 West Devon Avenue","Chicago","IL","60659","new-york-halal-pizza-chicago-80119","No","86","No",""
"Bar 63","6341 North Broadway","Chicago","IL","60660","bar-63-chicago-6401","No","35","No",""
"Den Den Restaurant","6635 North Clark Street","Chicago","IL","60626","den-den-restaurant-chicago-6404","No","3","No",""
"El Llano Restaurant","4011 North Elston Avenue","Chicago","IL","60618","el-llano-restaurant-chicago-6408","No","9","No",""
"El Maya","1552 West Montrose Avenue","Chicago","IL","60613","el-maya-chicago-6409","No","4","No",""
"Paprika Restaurant","2547 West Lawrence Avenue","Chicago","IL","60625","paprika-restaurant-chicago-6421","Yes","58","No",""
"Dunkin' Donuts Catering","555 West Lake Street","Chicago","IL","60661","dunkin-chicago-80157","No","1","No",""
"Reclaimed Bar and Restaurant","3655 North Western Avenue","Chicago","IL","60618","reclaimed-bar-and-restaurant-chicago-521230","No","0","No",""
"Ferajna","6714 West Belmont Avenue","Chicago","IL","60634","ferajna-chicago-522606","No","0","No",""
"Wellness Grub","900 North Michigan Avenue","Chicago","IL","60611","wellness-grub-chicago-522616","No","1","No",""
"Big Dolphin","5810 West North Avenue","Chicago","IL","60639","big-dolphin-chicago-544557","Yes","0","No",""
"Chikis N Grill","2817 West Diversey Avenue","Chicago","IL","60647","chikis-n-grill-chicago-522642","No","0","No",""
"Pizano's","2106 South Indiana Avenue","Chicago","IL","60616","pizano-s-pizza-chicago-80282","Yes","880","No",""
"Current","644 North Lake Shore Drive","Chicago","IL","60611","current-chicago-522672","No","1","No",""
"Side Street Saloon","1456 West George Street","Chicago","IL","60657","side-street-saloon-chicago-63927","No","1","No",""
"Cafe Michelle","200 North Lake Shore Drive","Chicago","IL","60601","cafe-michelle-chicago-522697","No","0","No",""
"Costa Vida","218 West Lake Street","Chicago","IL","60606","costa-vida-chicago-14796","Yes","1158","No",""
"TUKO CANTINA","1938 West Division Street","Chicago","IL","60622","tuko-cantina-chicago-521293","No","0","No",""
"Super Tako","3821 West Lawrence Avenue","Chicago","IL","60625","super-tako-chicago-522716","No","0","No",""
"Baba's","9529 South Jeffery Avenue","Chicago","IL","60617","baba-s-chicago-367069","No","0","No",""
"Ay Ay Picante Peruvian Cuisine","4569 North Elston Avenue","Chicago","IL","60630","ay-ay-picante-chicago-23010","Yes","64","No",""
"El Carrito Tacos","6019 North Lincoln Avenue","Chicago","IL","60659","el-carrito-tacos-chicago-23012","Yes","1348","No",""
"Hubbard Inn","110 West Hubbard Street","Chicago","IL","60654","hubbard-inn-chicago-222289","No","9","No",""
"Sonic Drive-In","1022 West Wilson Avenue","Chicago","IL","60640","sonic-drive-in-chicago-72170","Yes","714","No",""
"Sip22 Coffee Lounge","2901 West Cermak Road","Chicago","IL","60623","sip-22-coffee-lounge-chicago-447570","Yes","5","No",""
"Espressamente illy","455 Cityfront Plaza Drive","Chicago","IL","60611","espressamente-illy-chicago-522742","No","0","No",""
"Lu's Old Fashioned Deli & Pub","26 East Pearson Street","Chicago","IL","60611","lu-s-old-fashioned-deli-pub-chicago-522745","No","0","No",""
"Han 202","605 West 31st Street","Chicago","IL","60616","han-202-chicago-354293","No","0","No",""
"To's Soule Grille","5360 West Division Street","Chicago","IL","60651","to-s-soule-grille-chicago-521302","No","0","No",""
"Carnitas La Esquinita","3424 West Irving Park Road","Chicago","IL","60618","carnitas-la-esquinita-chicago-23048","Yes","547","No",""
"The Thai Grill & Noodle Bar","1040 West Granville Avenue","Chicago","IL","60660","the-thai-grill-noodle-bar-chicago-64010","Yes","111","No",""
"Yassa African Restaurant","3511 South King Drive","Chicago","IL","60653","yassa-african-restaurant-chicago-13400","Yes","355","No",""
"Finom","4200 West Irving Park Road","Chicago","IL","60641","finom-chicago-522778","No","0","No",""
"El Llano Restaurant - Northcenter","3941 North Lincoln Avenue","Chicago","IL","60613","el-llano-restaurant-northcenter-chicago-619166","No","0","No",""
"Jaffa Bagels","225 north michigan ave","chicago","il","","jaffa-bagels-chicago-72243","No","41","No",""
"Taqueria Mi Pueblito","5422 West Fullerton Avenue","Chicago","IL","60639","taqueria-mi-pueblito-chicago-522805","No","0","No",""
"Leon's Barbeque","4550 South Archer Avenue","Chicago","IL","60632","leon-s-barbeque-chicago-23096","No","10","No",""
"Crepes In The Park","2333 West Sunnyside Avenue","Chicago","IL","60625","crepes-in-the-park-chicago-619257","No","0","No",""
"Sushi Joon","5501 North Lincoln Avenue","Chicago","IL","60625","sushi-joon-chicago-72277","Yes","223","No",""
"B'Gabs Goodies","1450 East 57th Street","Chicago","IL","60637","b-gabs-goodies-chicago-7955","Yes","129","No",""
"Anteprima","5316 North Clark Street","Chicago","IL","60640","anteprima-chicago-6775","No","6","No",""
"Awash Ethiopian Restaurant","6322 North Broadway Street","Chicago","IL","60660","awash-ethiopian-restaurant-chicago-6776","No","5","No",""
"Overflow Coffee Bar","1550 South State Street","Chicago","IL","60605","overflow-coffee-bar-chicago-522876","No","0","No",""
"Friistyle","5059 South Prairie Avenue","Chicago","IL","60615","friistyle-chicago-445067","No","0","No",""
"Big Shoulders Coffee","213 West Lake Street","Chicago","IL","60606","big-shoulders-coffee-chicago-598984","No","0","No",""
"Dolce Casa","4947 North Damen Avenue","Chicago","IL","60625","dolce-casa-chicago-6810","No","1","No",""
"Snappy's Shrimp House","1901 West Irving Park Road","Chicago","IL","60613","snappy-s-shrimp-house-chicago-6814","No","147","No",""
"DiSotto Enoteca","200 East Chestnut Street","Chicago","IL","60611","disotto-enoteca-chicago-6816","No","1","No",""
"Ali's BBQ Restaurant","2657 West Devon Avenue","Chicago","IL","60659","ali-s-bbq-restaurant-chicago-6817","No","2","No",""
"Norman's Bistro","1001 East 43rd Street","Chicago","IL","60653","norman-s-bistro-chicago-7963","No","37","No",""
"Famous Browns","3477 North Broadway","Chicago","IL","60657","famous-browns-chicago-529349","Yes","0","No",""
